sentence,sentence_preprocessed,sentence_length,word_freq,high_low_freq,word_level,long_word_count,is_complete_sentence,is_complete_context,is_blacklist,is_greylist
爸爸又說：太過分和不適當的體罰，會在小朋友心理和身體上留下傷痕，危害小朋友人格的成長和健康。,爸爸 又 說 太 過分 和 不 適當 的 體罰 會 在 小朋友 心理 和 身體 上 留下 傷痕 危害 小朋友 人格 的 成長 和 健康,26,爸爸(43983) 又(535555) 說(1285247) 太(181732) 過分(6968) 和(1338337) 不(2282521) 適當(17983) 的(16029838) 體罰(938) 會(1014977) 在(3284238) 小朋友(9889) 心理(59538) 和(1338337) 身體(97873) 上(1233218) 留下(29992) 傷痕(1921) 危害(3236) 小朋友(9889) 人格(16637) 的(16029838) 成長(42450) 和(1338337) 健康(50041),{'High': 26},"{'第1級': 7, '第1*級': 4, '第4*級': 2, 'Unknown': 4, '第2級': 3, '第5級': 2, '第3*級': 1, '第7級': 1, '第6級': 1, '第4級': 1}",2,Y,Y,N,N
我不懂這些奇怪的名詞，但是我知道，如果我做錯了，老師處罰了我，我以後就比較不會再犯錯。,我 不 懂 這些 奇怪 的 名詞 但是 我 知道 如果 我 做錯 了 老師 處罰 了 我 我 以後 就 比較 不會 再 犯錯,25,我(3033032) 不(2282521) 懂(32301) 這些(315113) 奇怪(27442) 的(16029838) 名詞(9820) 但是(247988) 我(3033032) 知道(343214) 如果(322121) 我(3033032) 做錯(2945) 了(3199291) 老師(88888) 處罰(5163) 了(3199291) 我(3033032) 我(3033032) 以後(71883) 就(1737544) 比較(112212) 不會(173045) 再(326207) 犯錯(4487),{'High': 25},"{'第1級': 10, '第1*級': 3, 'Unknown': 5, '第2級': 4, '第4級': 1, '第5級': 2}",0,Y,Y,N,N
可是，如果我沒做錯，老師冤枉了我，我會很難過。,可是 如果 我 沒 做錯 老師 冤枉 了 我 我 會 很 難過,13,可是(125487) 如果(322121) 我(3033032) 沒(306167) 做錯(2945) 老師(88888) 冤枉(1623) 了(3199291) 我(3033032) 我(3033032) 會(1014977) 很(715675) 難過(11755),{'High': 13},"{'第1*級': 2, '第2級': 1, '第1級': 6, 'Unknown': 2, '第6級': 1, '第2*級': 1}",0,Y,Y,N,N
小朋友年紀小，不懂事，常會做錯事，需要老師來糾正。,小朋友 年紀 小 不 懂事 常 會 做錯 事 需要 老師 來 糾正,13,小朋友(9889) 年紀(21116) 小(318835) 不(2282521) 懂事(1822) 常(86207) 會(1014977) 做錯(2945) 事(385949) 需要(166793) 老師(88888) 來(742183) 糾正(3372),{'High': 13},"{'第2級': 2, '第3級': 1, '第1級': 4, '第5級': 1, '第1*級': 3, 'Unknown': 1, '第6級': 1}",1,Y,N,N,N
但是我們希望老師在處罰我們時，能先查明事實，再選擇一種最不傷害我們身體和自尊的方式，我相信每個被體罰的小朋友，以後都會感謝老師的。,但是 我們 希望 老師 在 處罰 我們 時 能 先 查明 事實 再 選擇 一 種 最 不 傷害 我們 身體 和 自尊 的 方式 我 相信 每 個 被 體罰 的 小朋友 以後 都 會 感謝 老師 的,39,但是(247988) 我們(979260) 希望(119975) 老師(88888) 在(3284238) 處罰(5163) 我們(979260) 時(623734) 能(582260) 先(136649) 查明(1288) 事實(84995) 再(326207) 選擇(75178) 一(3701681) 種(701563) 最(421680) 不(2282521) 傷害(22978) 我們(979260) 身體(97873) 和(1338337) 自尊(6586) 的(16029838) 方式(133407) 我(3033032) 相信(82200) 每(333357) 個(2296574) 被(540683) 體罰(938) 的(16029838) 小朋友(9889) 以後(71883) 都(1125846) 會(1014977) 感謝(18391) 老師(88888) 的(16029838),{'High': 39},"{'第2級': 5, '第1級': 13, '第1*級': 9, '第5級': 2, '第3*級': 2, 'Unknown': 4, '第4級': 2, '第4*級': 2}",1,Y,Y,N,N
我眼中的垃圾清潔工.光復國小四年二十二班.王筑萱.我家附近有個垃圾收集處，每天黃昏，鄰居總會將大包小包的垃圾堆放到那裡。,我 眼 中 的 垃圾 清潔工 光復 國小 四年二十二班 王筑萱 我 家 附近 有 個 垃圾 收集處 每 天 黃昏 鄰居 總會 將 大 包 小 包 的 垃圾 堆放到 那裡,31,我(3033032) 眼(71964) 中(1011729) 的(16029838) 垃圾(7197) 清潔工(491) 光復(1971) 國小(4760) 四年二十二班(Unknown) 王筑萱(1) 我(3033032) 家(236822) 附近(32204) 有(2217079) 個(2296574) 垃圾(7197) 收集處(2) 每(333357) 天(330413) 黃昏(4447) 鄰居(10426) 總會(8038) 將(448374) 大(525780) 包(14086) 小(318835) 包(14086) 的(16029838) 垃圾(7197) 堆放到(4) 那裡(55755),"{'High': 27, 'Low': 4}","{'第1級': 11, '第3*級': 2, 'Unknown': 6, '第3級': 4, '第5級': 3, '第7級': 1, '第1*級': 2, '第2級': 2}",5,Y,N,N,Y
行經附近時，我總是掩著鼻子快步通行，可是隔天早晨，這堆垃圾竟如冰雪似的，在太陽露臉之前消逝得無影無蹤。,行經 附近 時 我 總是 掩 著 鼻子 快步 通行 可是 隔天 早晨 這 堆 垃圾 竟 如 冰雪 似的 在 太陽 露臉 之前 消逝 得 無影無蹤,27,行經(1016) 附近(32204) 時(623734) 我(3033032) 總是(62757) 掩(2906) 著(1004687) 鼻子(12535) 快步(2819) 通行(1994) 可是(125487) 隔天(6370) 早晨(9117) 這(2114032) 堆(24963) 垃圾(7197) 竟(35425) 如(195069) 冰雪(1082) 似的(20081) 在(3284238) 太陽(21823) 露臉(612) 之前(79748) 消逝(2472) 得(573721) 無影無蹤(1068),{'High': 27},"{'Unknown': 7, '第1*級': 4, '第3*級': 1, '第1級': 2, '第2級': 1, '第6級': 4, '第5級': 1, '第4*級': 2, '第4級': 2, '第3級': 2, '第7級': 1}",1,Y,Y,N,N
有一天，我隨爸爸到新竹親戚家喝喜酒，喜宴結束時已經很晚了，回家途中，我在車上睡了一覺，快到家時，反倒精神奕奕的醒過來，百般無聊的趴在車窗前，數著街上稀稀落落的車子。,有 一 天 我 隨 爸爸 到 新竹 親戚 家 喝 喜酒 喜宴 結束 時 已經 很 晚 了 回家 途中 我 在 車 上 睡 了 一 覺 快 到 家 時 反倒 精神奕奕 的 醒過來 百般 無聊 的 趴 在 車窗 前 數 著 街 上 稀稀落落 的 車子,51,有(2217079) 一(3701681) 天(330413) 我(3033032) 隨(28011) 爸爸(43983) 到(546906) 新竹(2736) 親戚(7716) 家(236822) 喝(57552) 喜酒(301) 喜宴(413) 結束(40669) 時(623734) 已經(245160) 很(715675) 晚(24931) 了(3199291) 回家(35375) 途中(8114) 我(3033032) 在(3284238) 車(47590) 上(1233218) 睡(32669) 了(3199291) 一(3701681) 覺(12294) 快(116207) 到(546906) 家(236822) 時(623734) 反倒(4974) 精神奕奕(134) 的(16029838) 醒過來(1782) 百般(1632) 無聊(9376) 的(16029838) 趴(4473) 在(3284238) 車窗(1722) 前(272709) 數(38654) 著(1004687) 街(17216) 上(1233218) 稀稀落落(145) 的(16029838) 車子(15933),{'High': 51},"{'第1級': 21, 'Unknown': 14, '第4級': 1, '第4*級': 1, '第3*級': 4, '第2級': 1, '第1*級': 4, '第6級': 1, '第7級': 1, '第3級': 1, '第5級': 1, '第2*級': 1}",3,Y,Y,N,N
因此，當爸爸停下車時，我立刻發現那垃圾堆前也停著一輛閃著紅色燈號的車子。,因此 當 爸爸 停下 車 時 我 立刻 發現 那 垃圾堆 前 也 停 著 一 輛 閃 著 紅色 燈號 的 車子,23,因此(184606) 當(294625) 爸爸(43983) 停下(6277) 車(47590) 時(623734) 我(3033032) 立刻(46255) 發現(175233) 那(754138) 垃圾堆(527) 前(272709) 也(1590760) 停(21846) 著(1004687) 一(3701681) 輛(18230) 閃(6919) 著(1004687) 紅色(12721) 燈號(229) 的(16029838) 車子(15933),{'High': 23},"{'第4*級': 1, 'Unknown': 7, '第1級': 9, '第3*級': 1, '第3級': 2, '第2級': 1, '第1*級': 1, '第5級': 1}",1,Y,Y,N,N
那車子後頭張開一個大嘴巴，幾個工人忙著把那堆垃圾往車子裡放。,那 車子 後頭 張開 一 個 大 嘴巴 幾 個 工人 忙著 把 那 堆 垃圾 往 車子 裡 放,20,那(754138) 車子(15933) 後頭(3354) 張開(6427) 一(3701681) 個(2296574) 大(525780) 嘴巴(9716) 幾(229415) 個(2296574) 工人(13089) 忙著(7283) 把(617773) 那(754138) 堆(24963) 垃圾(7197) 往(95775) 車子(15933) 裡(520435) 放(83587),{'High': 20},"{'第1級': 9, 'Unknown': 2, '第4*級': 1, '第1*級': 2, '第3*級': 1, '第2級': 3, '第4級': 1, '第3級': 1}",0,Y,N,N,N
我看那些人無視於垃圾的汙黑和惡臭，一包包的抬起、塞下，不久，堆積如山的垃圾就被清除乾淨了。,我 看 那些 人 無視於 垃圾 的 汙黑 和 惡臭 一 包包 的 抬起 塞下 不久 堆積如山 的 垃圾 就 被 清除 乾淨 了,24,我(3033032) 看(444691) 那些(113704) 人(1550512) 無視於(1141) 垃圾(7197) 的(16029838) 汙黑(12) 和(1338337) 惡臭(994) 一(3701681) 包包(1439) 的(16029838) 抬起(8352) 塞下(40) 不久(34049) 堆積如山(926) 的(16029838) 垃圾(7197) 就(1737544) 被(540683) 清除(3707) 乾淨(12245) 了(3199291),"{'High': 22, 'Low': 2}","{'第1級': 7, 'Unknown': 11, '第3級': 2, '第6級': 2, '第2級': 2}",2,Y,Y,N,N
我這才知道，原來他們就是使垃圾消失的魔術師。,我 這 才 知道 原來 他們 就 是 使 垃圾 消失 的 魔術師,13,我(3033032) 這(2114032) 才(394539) 知道(343214) 原來(49649) 他們(716752) 就(1737544) 是(4642407) 使(197544) 垃圾(7197) 消失(30223) 的(16029838) 魔術師(1040),{'High': 13},"{'第1級': 7, '第2級': 1, '第3*級': 1, '第5級': 1, '第3級': 1, '第4*級': 1, 'Unknown': 1}",1,Y,N,N,N
工人們清理垃圾時十分辛苦，尤其有的垃圾袋沒綁好或是破了，垃圾就會撒了一身。,工人 們 清理 垃圾 時 十分 辛苦 尤其 有的 垃圾袋 沒 綁好 或是 破 了 垃圾 就 會 撒 了 一 身,22,工人(13089) 們(140794) 清理(4173) 垃圾(7197) 時(623734) 十分(63196) 辛苦(13451) 尤其(50700) 有的(31553) 垃圾袋(335) 沒(306167) 綁好(399) 或是(75906) 破(13962) 了(3199291) 垃圾(7197) 就(1737544) 會(1014977) 撒(4529) 了(3199291) 一(3701681) 身(122324),{'High': 22},"{'第3*級': 3, '第1級': 4, '第5級': 1, '第3級': 3, '第4級': 1, '第2級': 3, 'Unknown': 5, '第1*級': 1, '第4*級': 1}",1,Y,Y,N,N
看到他們用手抓取地上令人作嘔的垃圾和食物殘渣，我心裡總覺得有點難過。,看到 他們 用 手 抓取 地 上 令 人 作嘔 的 垃圾 和 食物 殘渣 我 心 裡 總 覺得 有點 難過,22,看到(159419) 他們(716752) 用(377038) 手(146361) 抓取(214) 地(754998) 上(1233218) 令(128742) 人(1550512) 作嘔(700) 的(16029838) 垃圾(7197) 和(1338337) 食物(41958) 殘渣(469) 我(3033032) 心(180243) 裡(520435) 總(46750) 覺得(183034) 有點(43275) 難過(11755),{'High': 22},"{'第1*級': 5, '第1級': 6, 'Unknown': 4, '第5級': 1, '第7級': 1, '第3級': 2, '第2級': 2, '第2*級': 1}",0,Y,Y,N,N
原來，我們的清潔是以他們的辛苦換來的。,原來 我們 的 清潔 是 以 他們 的 辛苦 換來 的,11,原來(49649) 我們(979260) 的(16029838) 清潔(3624) 是(4642407) 以(547785) 他們(716752) 的(16029838) 辛苦(13451) 換來(1978) 的(16029838),{'High': 11},"{'第3*級': 1, '第1級': 6, '第5級': 2, '第2級': 1, 'Unknown': 1}",0,Y,N,N,N
那麼我們在整理垃圾的時候，是不是也該注意垃圾袋的完整和包紮，給他們一些方便和尊重呢？,那麼 我們 在 整理 垃圾 的 時候 是 不 是 也 該 注意 垃圾袋 的 完整 和 包紮 給 他們 一些 方便 和 尊重 呢,25,那麼(127785) 我們(979260) 在(3284238) 整理(16113) 垃圾(7197) 的(16029838) 時候(199970) 是(4642407) 不(2282521) 是(4642407) 也(1590760) 該(148369) 注意(49591) 垃圾袋(335) 的(16029838) 完整(19201) 和(1338337) 包紮(866) 給(240485) 他們(716752) 一些(156929) 方便(14172) 和(1338337) 尊重(18394) 呢(204566),{'High': 25},"{'第2級': 2, '第1級': 11, '第1*級': 3, '第4級': 1, '第3級': 1, '第4*級': 2, 'Unknown': 3, '第7級': 1, '第5級': 1}",1,Y,Y,N,N
生日禮物.市立師院實小二年九班.鄭善文.雖然我的生日已經過了，我還是難以忘懷，因為這次生日我得到好多早就想要的禮物，願望實現，令我好高興！,生日 禮物 市立 師院 實小 二年九班 鄭善文 雖然 我 的 生日 已 經過 了 我 還 是 難以 忘懷 因為 這 次 生日 我 得到 好多 早 就 想要 的 禮物 願望 實現 令 我 好 高興,37,生日(6251) 禮物(12679) 市立(1688) 師院(168) 實小(57) 二年九班(2) 鄭善文(Unknown) 雖然(152988) 我(3033032) 的(16029838) 生日(6251) 已(215610) 經過(64617) 了(3199291) 我(3033032) 還(625086) 是(4642407) 難以(30294) 忘懷(1419) 因為(425061) 這(2114032) 次(331701) 生日(6251) 我(3033032) 得到(84614) 好多(8124) 早(62038) 就(1737544) 想要(63278) 的(16029838) 禮物(12679) 願望(7147) 實現(21995) 令(128742) 我(3033032) 好(448428) 高興(38552),"{'High': 34, 'Low': 3}","{'第1*級': 4, '第3級': 3, 'Unknown': 10, '第2級': 4, '第1級': 10, '第5級': 2, '第7級': 1, '第3*級': 1, '第4級': 1, '第4*級': 1}",2,Y,Y,N,Y
而且爸爸還為了慶祝這個好日子，帶我去飯店吃飯哩！,而且 爸爸 還 為 了 慶祝 這 個 好 日子 帶 我 去 飯店 吃飯 哩,16,而且(180402) 爸爸(43983) 還(625086) 為(761341) 了(3199291) 慶祝(5285) 這(2114032) 個(2296574) 好(448428) 日子(28378) 帶(105786) 我(3033032) 去(479993) 飯店(9669) 吃飯(14281) 哩(9303),{'High': 16},"{'第3級': 1, '第1級': 7, 'Unknown': 4, '第4級': 1, '第3*級': 1, '第2*級': 1, '第5級': 1}",0,Y,Y,N,N
那天一回到家，爸爸便拿出一個我想了很久的芭比娃娃送我，我連忙道謝，接過來仔細欣賞。,那 天 一 回到 家 爸爸 便 拿出 一 個 我 想 了 很 久 的 芭比 娃娃 送 我 我 連忙 道謝 接過來 仔細 欣賞,26,那(754138) 天(330413) 一(3701681) 回到(60084) 家(236822) 爸爸(43983) 便(220860) 拿出(14551) 一(3701681) 個(2296574) 我(3033032) 想(449884) 了(3199291) 很(715675) 久(68086) 的(16029838) 芭比(466) 娃娃(3721) 送(32804) 我(3033032) 我(3033032) 連忙(7152) 道謝(1686) 接過來(591) 仔細(27626) 欣賞(17817),{'High': 26},"{'第1級': 14, '第2級': 2, '第6級': 1, '第4級': 1, 'Unknown': 3, '第4*級': 3, '第5級': 2}",1,Y,N,N,Y
她的禮服是露肩的，眼睛大而明亮，手腳也都可以轉動，真是十全十美！,她 的 禮服 是 露 肩 的 眼睛 大 而 明亮 手腳 也 都 可以 轉動 真 是 十全十美,19,她(1052913) 的(16029838) 禮服(2524) 是(4642407) 露(9521) 肩(10804) 的(16029838) 眼睛(65022) 大(525780) 而(937923) 明亮(6023) 手腳(4958) 也(1590760) 都(1125846) 可以(560531) 轉動(5343) 真(137497) 是(4642407) 十全十美(744),{'High': 19},"{'第1級': 9, '第5級': 7, '第1*級': 2, '第6級': 1}",1,Y,Y,N,N
爸爸這麼愛我，我好感動。,爸爸 這麼 愛 我 我 好 感動,7,爸爸(43983) 這麼(116973) 愛(124337) 我(3033032) 我(3033032) 好(448428) 感動(15132),{'High': 7},"{'第1級': 4, '第2級': 1, 'Unknown': 1, '第4級': 1}",0,Y,N,N,N
媽媽平常最關心我，最疼我，知道我很喜歡方季惟的歌，就特地買了一捲她的錄音帶送我，當時我真是心花怒放！,媽媽 平常 最 關心 我 最 疼 我 知道 我 很 喜歡 方季惟 的 歌 就 特地 買 了 一 捲 她 的 錄音帶 送 我 當時 我 真 是 心花怒放,31,媽媽(70492) 平常(17549) 最(421680) 關心(22258) 我(3033032) 最(421680) 疼(3633) 我(3033032) 知道(343214) 我(3033032) 很(715675) 喜歡(113753) 方季惟(Unknown) 的(16029838) 歌(18438) 就(1737544) 特地(5441) 買(59736) 了(3199291) 一(3701681) 捲(4301) 她(1052913) 的(16029838) 錄音帶(2099) 送(32804) 我(3033032) 當時(126214) 我(3033032) 真(137497) 是(4642407) 心花怒放(409),"{'High': 30, 'Low': 1}","{'第1級': 16, '第2級': 2, '第1*級': 4, '第3級': 1, '第4*級': 1, 'Unknown': 2, '第5級': 3, '第3*級': 1, '第7級': 1}",3,Y,N,N,Y
俗話說得好：知女莫若母。,俗話 說 得 好 知 女 莫若 母,8,俗話(799) 說(1285247) 得(573721) 好(448428) 知(108500) 女(51944) 莫若(161) 母(15177),{'High': 8},"{'第5級': 1, '第1級': 1, 'Unknown': 5, '第1*級': 1}",0,Y,N,N,N
還是媽媽最懂子女心哪！,還是 媽媽 最 懂 子女 心 哪,7,還是(155231) 媽媽(70492) 最(421680) 懂(32301) 子女(15521) 心(180243) 哪(64146),{'High': 7},"{'第1*級': 3, '第1級': 1, '第4級': 1, '第2級': 1, 'Unknown': 1}",0,Y,N,N,N
平常我功課有疑問或字不會寫時，姊姊總是很有耐心的教導我，從不馬虎，當然，我生日時她也不會吝嗇啦！,平常 我 功課 有 疑問 或 字 不會 寫 時 姊姊 總是 很 有 耐心 的 教導 我 從不 馬虎 當然 我 生日 時 她 也 不會 吝嗇 啦,29,平常(17549) 我(3033032) 功課(8921) 有(2217079) 疑問(10304) 或(478077) 字(75654) 不會(173045) 寫(113933) 時(623734) 姊姊(10864) 總是(62757) 很(715675) 有(2217079) 耐心(8731) 的(16029838) 教導(14620) 我(3033032) 從不(10516) 馬虎(912) 當然(113971) 我(3033032) 生日(6251) 時(623734) 她(1052913) 也(1590760) 不會(173045) 吝嗇(1429) 啦(51335),{'High': 29},"{'第2級': 4, '第1級': 12, '第1*級': 2, '第5級': 2, '第3級': 1, 'Unknown': 3, '第3*級': 2, '第4*級': 1, '第6級': 2}",0,Y,Y,N,N
這次，她送我一本她最喜歡的貼紙簿，我接過來後，高興得到處亂跑，害得爸爸的眼睛都被我搞花了。,這 次 她 送 我 一 本 她 最 喜歡 的 貼紙簿 我 接過來 後 高興 得 到處 亂 跑 害 得 爸爸 的 眼睛 都 被 我 搞花 了,30,這(2114032) 次(331701) 她(1052913) 送(32804) 我(3033032) 一(3701681) 本(197156) 她(1052913) 最(421680) 喜歡(113753) 的(16029838) 貼紙簿(3) 我(3033032) 接過來(591) 後(422857) 高興(38552) 得(573721) 到處(19723) 亂(24412) 跑(35326) 害(15573) 得(573721) 爸爸(43983) 的(16029838) 眼睛(65022) 都(1125846) 被(540683) 我(3033032) 搞花(3) 了(3199291),"{'High': 28, 'Low': 2}","{'第1級': 14, '第2級': 5, '第1*級': 2, 'Unknown': 6, '第3級': 2, '第4級': 1}",2,Y,N,N,N
我很感謝媽媽冒著生命危險把我生下來，所以每次生日不但是我的日子，更是媽媽的日子，我要孝順媽媽，做個好女兒，更要珍惜家人送我的生日禮物。,我 很 感謝 媽媽 冒 著 生命 危險 把 我 生下來 所以 每 次 生日 不但 是 我 的 日子 更 是 媽媽 的 日子 我 要 孝順 媽媽 做 個 好 女兒 更 要 珍惜 家人 送 我 的 生日 禮物,42,我(3033032) 很(715675) 感謝(18391) 媽媽(70492) 冒(9276) 著(1004687) 生命(92595) 危險(30190) 把(617773) 我(3033032) 生下來(1665) 所以(239080) 每(333357) 次(331701) 生日(6251) 不但(40359) 是(4642407) 我(3033032) 的(16029838) 日子(28378) 更(361676) 是(4642407) 媽媽(70492) 的(16029838) 日子(28378) 我(3033032) 要(851264) 孝順(2037) 媽媽(70492) 做(411649) 個(2296574) 好(448428) 女兒(46072) 更(361676) 要(851264) 珍惜(6155) 家人(30861) 送(32804) 我(3033032) 的(16029838) 生日(6251) 禮物(12679),{'High': 42},"{'第1級': 19, '第4級': 1, '第5級': 3, 'Unknown': 5, '第4*級': 1, '第3級': 3, '第2級': 3, '第1*級': 5, '第3*級': 2}",1,Y,Y,N,N
校長訓話的時候.臺北市明湖國小六年七班.陳彥宏.校長訓話的時候，好像電視節目主持人張菲，手總是舉得高高的；校長訓話時也像長官，隨時命令我們要立正站好，抬頭挺胸；校長訓話時又像國父，講起話來頭頭是道；校長訓話時還像隻吃錯藥的老虎，嗓門兒特別大；校長訓話時，更像吃了話匣子，話特別多。,校長 訓話 的 時候 臺北市 明 湖 國小 六年七班 陳彥宏 校長 訓話 的 時候 好 像 電視 節目 主持人 張菲 手 總是 舉 得 高高 的 校長 訓話 時 也 像 長官 隨時 命令 我們 要 立正 站好 抬頭挺胸 校長 訓話 時 又 像 國父 講起 話 來 頭頭是道 校長 訓話 時 還 像 隻 吃 錯 藥 的 老虎 嗓門兒 特別 大 校長 訓話 時 更 像 吃 了 話匣子 話 特別 多,74,校長(14327) 訓話(680) 的(16029838) 時候(199970) 臺北市(1054) 明(21507) 湖(8772) 國小(4760) 六年七班(Unknown) 陳彥宏(2) 校長(14327) 訓話(680) 的(16029838) 時候(199970) 好(448428) 像(289494) 電視(41289) 節目(21445) 主持人(4030) 張菲(23) 手(146361) 總是(62757) 舉(21400) 得(573721) 高高(4184) 的(16029838) 校長(14327) 訓話(680) 時(623734) 也(1590760) 像(289494) 長官(10882) 隨時(21195) 命令(19874) 我們(979260) 要(851264) 立正(389) 站好(363) 抬頭挺胸(456) 校長(14327) 訓話(680) 時(623734) 又(535555) 像(289494) 國父(1147) 講起(1449) 話(148020) 來(742183) 頭頭是道(445) 校長(14327) 訓話(680) 時(623734) 還(625086) 像(289494) 隻(93136) 吃(141660) 錯(46341) 藥(25188) 的(16029838) 老虎(7108) 嗓門兒(33) 特別(91212) 大(525780) 校長(14327) 訓話(680) 時(623734) 更(361676) 像(289494) 吃(141660) 了(3199291) 話匣子(310) 話(148020) 特別(91212) 多(318992),"{'High': 70, 'Low': 4}","{'第4級': 10, '第7級': 9, '第1級': 16, 'Unknown': 17, '第4*級': 2, '第3*級': 5, '第1*級': 10, '第2級': 4, '第6級': 1}",8,Y,N,N,Y
